,temp=0.01,temp=0.5,temp=1.0,temp=1.5,temp=2.0,temp=2.5,temp=3.0,temp=3.5,temp=4.0,temp=4.5,temp=5.0,temp=5.5,temp=6.0,temp=6.5,temp=7.0,temp=7.5,temp=8.0,temp=8.5,temp=9.0,temp=9.5,temp=10.0,temp=10.5,temp=11.0,temp=11.5,temp=12.0,temp=12.5,temp=13.0,temp=13.5,temp=14.0,temp=14.5,temp=15.0
109,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.75,0.5,0.375,0.0,0.0,0.25,0.375,0.125,0.25,0.0,0.375,0.375,0.25,0.125,0.125,0.25,0.625,0.0,0.75,0.25,0.125,0.625,0.0,0.25
110,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.75,0.5,0.375,0.0,0.125,0.375,0.25,0.25,0.125,0.125,0.5,0.25,0.125,0.25,0.25,0.375,0.75,0.125,0.625,0.125,0.0,0.5,0.125,0.125
111,1.0,1.0,1.0,1.0,1.0,0.875,0.5,0.75,0.5,0.5,0.125,0.25,0.25,0.125,0.25,0.0,0.25,0.5,0.375,0.25,0.125,0.375,0.25,0.75,0.25,0.75,0.0,0.125,0.375,0.0,0.0
112,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.75,0.625,0.5,0.25,0.375,0.125,0.25,0.375,0.125,0.125,0.625,0.25,0.375,0.0,0.25,0.125,0.75,0.125,0.75,0.125,0.25,0.25,0.125,0.125
113,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.75,0.5,0.375,0.375,0.25,0.125,0.375,0.125,0.25,0.5,0.25,0.375,0.125,0.125,0.125,0.625,0.0,0.625,0.0,0.125,0.125,0.0,0.25
114,1.0,1.0,1.0,1.0,1.0,0.875,0.75,0.5,0.75,0.375,0.375,0.25,0.125,0.125,0.5,0.25,0.375,0.375,0.125,0.25,0.0,0.0,0.0,0.75,0.125,0.5,0.125,0.25,0.0,0.125,0.125
115,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.625,0.5,0.25,0.125,0.0,0.25,0.375,0.375,0.25,0.5,0.0,0.125,0.125,0.125,0.125,0.875,0.25,0.375,0.0,0.375,0.125,0.0,0.25
116,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.5,0.375,0.25,0.0,0.0,0.375,0.375,0.375,0.375,0.5,0.125,0.25,0.0,0.0,0.25,0.75,0.125,0.25,0.125,0.5,0.25,0.125,0.375
117,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.375,0.375,0.25,0.125,0.125,0.25,0.5,0.5,0.25,0.375,0.125,0.25,0.125,0.125,0.375,0.75,0.0,0.125,0.25,0.5,0.125,0.0,0.25
118,1.0,1.0,1.0,1.0,1.0,0.875,0.5,0.5,0.375,0.25,0.125,0.25,0.0,0.125,0.5,0.375,0.375,0.375,0.125,0.125,0.25,0.0,0.5,0.75,0.125,0.0,0.375,0.375,0.0,0.125,0.125
119,1.0,1.0,1.0,1.0,1.0,0.875,0.5,0.625,0.25,0.25,0.0,0.125,0.125,0.25,0.375,0.5,0.25,0.5,0.25,0.25,0.125,0.0,0.625,0.625,0.25,0.125,0.25,0.375,0.125,0.0,0.25
120,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.625,0.25,0.125,0.0,0.125,0.0,0.125,0.5,0.625,0.125,0.375,0.375,0.125,0.0,0.0,0.75,0.5,0.375,0.25,0.125,0.5,0.0,0.125,0.125
121,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.625,0.125,0.0,0.125,0.125,0.125,0.0,0.625,0.5,0.0,0.5,0.25,0.0,0.0,0.125,0.625,0.5,0.375,0.125,0.25,0.375,0.0,0.0,0.0
122,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.625,0.0,0.125,0.0,0.125,0.25,0.125,0.5,0.375,0.125,0.375,0.375,0.125,0.125,0.25,0.625,0.625,0.25,0.0,0.375,0.25,0.125,0.0,0.125
123,1.0,1.0,1.0,1.0,1.0,0.875,0.25,0.5,0.125,0.0,0.0,0.25,0.375,0.0,0.625,0.25,0.0,0.25,0.25,0.0,0.0,0.125,0.75,0.625,0.125,0.0,0.5,0.25,0.0,0.125,0.25
124,1.0,1.0,1.0,1.0,1.0,0.875,0.25,0.625,0.25,0.0,0.125,0.125,0.25,0.125,0.5,0.375,0.125,0.375,0.375,0.0,0.125,0.25,0.625,0.625,0.0,0.125,0.5,0.125,0.125,0.25,0.375
125,1.0,1.0,1.0,1.0,1.0,0.875,0.125,0.625,0.125,0.125,0.125,0.0,0.125,0.0,0.5,0.25,0.0,0.25,0.5,0.125,0.25,0.375,0.75,0.75,0.125,0.125,0.625,0.0,0.0,0.125,0.5
126,1.0,1.0,1.0,1.0,1.0,0.875,0.25,0.625,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0.375,0.125,0.125,0.5,0.25,0.375,0.25,0.625,0.75,0.0,0.25,0.5,0.125,0.125,0.25,0.375
127,1.0,1.0,1.0,1.0,1.0,0.75,0.125,0.75,0.125,0.0,0.0,0.125,0.0,0.125,0.5,0.25,0.25,0.0,0.625,0.25,0.375,0.125,0.5,0.75,0.125,0.125,0.375,0.25,0.25,0.375,0.5
128,1.0,1.0,1.0,1.0,1.0,0.75,0.0,0.625,0.25,0.125,0.125,0.0,0.0,0.25,0.625,0.125,0.25,0.125,0.75,0.375,0.25,0.125,0.375,0.75,0.25,0.25,0.25,0.375,0.125,0.25,0.375
129,1.0,1.0,1.0,1.0,1.0,0.75,0.125,0.625,0.125,0.125,0.125,0.125,0.125,0.375,0.75,0.0,0.25,0.0,0.625,0.5,0.375,0.125,0.5,0.625,0.375,0.375,0.125,0.25,0.0,0.125,0.25
130,1.0,1.0,1.0,1.0,1.0,0.75,0.0,0.5,0.0,0.0,0.125,0.25,0.25,0.5,0.75,0.125,0.125,0.0,0.75,0.375,0.25,0.0,0.375,0.5,0.25,0.375,0.25,0.125,0.125,0.25,0.125
131,1.0,1.0,1.0,1.0,1.0,0.75,0.125,0.625,0.125,0.125,0.125,0.125,0.125,0.375,0.625,0.0,0.25,0.125,0.625,0.25,0.375,0.125,0.375,0.625,0.375,0.5,0.375,0.125,0.0,0.375,0.0
132,1.0,1.0,1.0,1.0,1.0,0.75,0.25,0.625,0.25,0.0,0.25,0.125,0.25,0.5,0.75,0.125,0.125,0.0,0.5,0.375,0.375,0.0,0.25,0.5,0.375,0.625,0.25,0.125,0.125,0.375,0.125
133,1.0,1.0,1.0,1.0,1.0,0.875,0.125,0.5,0.25,0.125,0.25,0.125,0.125,0.5,0.75,0.0,0.0,0.125,0.625,0.25,0.375,0.125,0.125,0.375,0.25,0.5,0.125,0.0,0.125,0.25,0.0
134,1.0,1.0,1.0,1.0,1.0,0.875,0.0,0.625,0.25,0.25,0.125,0.25,0.25,0.375,0.75,0.125,0.125,0.0,0.625,0.375,0.25,0.25,0.25,0.5,0.375,0.375,0.0,0.125,0.0,0.375,0.125
135,1.0,1.0,1.0,1.0,1.0,0.75,0.125,0.625,0.125,0.375,0.25,0.125,0.375,0.5,0.75,0.25,0.125,0.125,0.625,0.5,0.25,0.375,0.375,0.625,0.25,0.5,0.125,0.25,0.125,0.375,0.25
136,1.0,1.0,1.0,1.0,1.0,0.75,0.25,0.75,0.25,0.25,0.25,0.125,0.25,0.625,0.625,0.375,0.0,0.25,0.5,0.625,0.375,0.25,0.25,0.625,0.125,0.5,0.0,0.125,0.0,0.375,0.125
137,1.0,1.0,1.0,1.0,1.0,0.75,0.25,0.75,0.375,0.125,0.375,0.125,0.125,0.75,0.5,0.25,0.125,0.125,0.375,0.75,0.5,0.125,0.125,0.5,0.25,0.375,0.125,0.125,0.125,0.5,0.0
138,1.0,1.0,1.0,1.0,1.0,0.75,0.25,0.625,0.25,0.25,0.375,0.25,0.125,0.625,0.5,0.125,0.125,0.25,0.25,0.625,0.375,0.0,0.25,0.625,0.375,0.25,0.0,0.0,0.0,0.625,0.125
139,1.0,1.0,1.0,1.0,1.0,0.75,0.25,0.625,0.25,0.125,0.25,0.25,0.25,0.5,0.375,0.125,0.0,0.375,0.125,0.625,0.25,0.125,0.125,0.625,0.375,0.375,0.125,0.125,0.125,0.5,0.0
140,1.0,1.0,1.0,1.0,1.0,0.75,0.125,0.75,0.125,0.125,0.25,0.375,0.25,0.625,0.375,0.25,0.125,0.375,0.125,0.5,0.375,0.0,0.0,0.75,0.25,0.5,0.0,0.25,0.25,0.375,0.125
141,1.0,1.0,1.0,1.0,1.0,0.75,0.25,0.75,0.25,0.25,0.375,0.375,0.125,0.5,0.5,0.25,0.0,0.25,0.0,0.375,0.25,0.125,0.125,0.75,0.375,0.375,0.125,0.125,0.125,0.25,0.25
142,1.0,1.0,1.0,1.0,1.0,0.75,0.375,0.625,0.125,0.375,0.5,0.25,0.0,0.5,0.375,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.0,0.625,0.375,0.25,0.125,0.0,0.0,0.375,0.125
143,1.0,1.0,1.0,1.0,1.0,0.875,0.5,0.625,0.0,0.375,0.5,0.125,0.125,0.375,0.5,0.25,0.25,0.0,0.0,0.125,0.125,0.25,0.0,0.625,0.375,0.375,0.0,0.125,0.125,0.5,0.0
144,1.0,1.0,1.0,1.0,1.0,0.875,0.5,0.625,0.125,0.25,0.625,0.0,0.25,0.25,0.625,0.375,0.125,0.0,0.125,0.0,0.125,0.375,0.125,0.5,0.25,0.5,0.125,0.25,0.125,0.625,0.0
145,1.0,1.0,1.0,1.0,1.0,0.875,0.5,0.625,0.0,0.125,0.625,0.125,0.125,0.25,0.625,0.25,0.0,0.125,0.0,0.125,0.25,0.25,0.25,0.625,0.125,0.375,0.25,0.125,0.25,0.625,0.125
146,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.125,0.125,0.625,0.25,0.125,0.125,0.5,0.375,0.125,0.25,0.125,0.25,0.125,0.125,0.125,0.75,0.25,0.25,0.375,0.25,0.375,0.5,0.125
147,1.0,1.0,1.0,1.0,1.0,0.875,0.75,0.625,0.0,0.0,0.5,0.125,0.25,0.0,0.5,0.375,0.0,0.375,0.25,0.125,0.25,0.0,0.25,0.75,0.125,0.125,0.25,0.375,0.5,0.375,0.0
148,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.75,0.125,0.125,0.375,0.25,0.25,0.125,0.5,0.25,0.125,0.375,0.125,0.0,0.125,0.125,0.25,0.75,0.0,0.0,0.125,0.375,0.625,0.5,0.125
149,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.875,0.125,0.0,0.375,0.25,0.125,0.25,0.625,0.125,0.25,0.375,0.25,0.125,0.25,0.25,0.125,0.625,0.125,0.125,0.0,0.5,0.5,0.5,0.25
150,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.125,0.125,0.5,0.125,0.125,0.375,0.625,0.25,0.125,0.25,0.25,0.125,0.25,0.125,0.25,0.5,0.125,0.0,0.125,0.375,0.375,0.625,0.125
151,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.25,0.25,0.625,0.0,0.25,0.375,0.625,0.125,0.25,0.125,0.375,0.25,0.375,0.0,0.375,0.375,0.25,0.125,0.0,0.5,0.5,0.75,0.0
152,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.375,0.25,0.625,0.125,0.125,0.25,0.5,0.25,0.125,0.0,0.5,0.125,0.25,0.125,0.25,0.25,0.125,0.0,0.125,0.375,0.5,0.625,0.125
153,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.25,0.25,0.5,0.25,0.0,0.125,0.625,0.25,0.125,0.125,0.375,0.25,0.125,0.0,0.375,0.375,0.25,0.125,0.25,0.25,0.625,0.5,0.0
154,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.125,0.125,0.375,0.125,0.125,0.125,0.5,0.375,0.25,0.25,0.25,0.375,0.25,0.125,0.25,0.25,0.375,0.0,0.375,0.125,0.5,0.625,0.125
155,1.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.0,0.125,0.5,0.0,0.0,0.25,0.5,0.25,0.25,0.25,0.125,0.25,0.125,0.25,0.375,0.125,0.5,0.125,0.375,0.0,0.5,0.5,0.25
156,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.875,0.0,0.25,0.625,0.125,0.125,0.25,0.625,0.125,0.375,0.125,0.25,0.125,0.25,0.375,0.5,0.25,0.375,0.25,0.5,0.125,0.375,0.375,0.125
157,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.875,0.0,0.125,0.625,0.0,0.25,0.125,0.5,0.0,0.25,0.25,0.375,0.125,0.375,0.5,0.625,0.375,0.5,0.375,0.5,0.0,0.25,0.5,0.25
158,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.875,0.0,0.25,0.75,0.125,0.375,0.0,0.375,0.125,0.375,0.125,0.5,0.125,0.25,0.375,0.5,0.25,0.625,0.5,0.375,0.125,0.375,0.625,0.125
159,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.875,0.0,0.25,0.75,0.125,0.5,0.0,0.5,0.25,0.5,0.0,0.375,0.25,0.125,0.25,0.5,0.25,0.5,0.5,0.5,0.0,0.5,0.5,0.0
160,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.125,0.375,0.75,0.0,0.625,0.0,0.625,0.25,0.375,0.125,0.5,0.375,0.25,0.375,0.625,0.125,0.375,0.5,0.375,0.125,0.5,0.5,0.125
161,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.75,0.0,0.5,0.75,0.125,0.5,0.125,0.5,0.25,0.5,0.0,0.375,0.25,0.125,0.5,0.75,0.25,0.25,0.625,0.25,0.0,0.625,0.375,0.0
162,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.75,0.125,0.5,0.75,0.125,0.5,0.25,0.625,0.25,0.375,0.125,0.25,0.25,0.125,0.625,0.75,0.375,0.375,0.75,0.375,0.125,0.5,0.5,0.125
163,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.875,0.0,0.5,0.625,0.125,0.375,0.25,0.75,0.125,0.375,0.0,0.375,0.25,0.25,0.5,0.875,0.25,0.25,0.75,0.25,0.0,0.5,0.625,0.0
164,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.875,0.0,0.625,0.625,0.25,0.375,0.25,0.75,0.25,0.25,0.125,0.5,0.25,0.125,0.375,1.0,0.375,0.125,0.75,0.375,0.125,0.375,0.5,0.125
165,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.875,0.125,0.625,0.5,0.25,0.375,0.125,0.625,0.375,0.375,0.0,0.5,0.25,0.25,0.25,0.875,0.25,0.125,0.75,0.375,0.25,0.25,0.375,0.25
166,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.875,0.25,0.75,0.375,0.375,0.25,0.125,0.5,0.5,0.375,0.0,0.375,0.125,0.125,0.125,0.875,0.125,0.125,0.625,0.25,0.125,0.375,0.25,0.25
167,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.875,0.375,0.625,0.5,0.375,0.375,0.125,0.5,0.625,0.5,0.125,0.5,0.125,0.0,0.25,0.875,0.0,0.0,0.5,0.125,0.0,0.5,0.375,0.375
168,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.75,0.375,0.75,0.5,0.5,0.25,0.0,0.625,0.625,0.375,0.25,0.5,0.25,0.125,0.125,0.75,0.125,0.125,0.625,0.0,0.125,0.625,0.25,0.25
169,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.75,0.5,0.375,0.25,0.125,0.5,0.5,0.25,0.375,0.375,0.375,0.25,0.0,0.75,0.25,0.25,0.5,0.0,0.25,0.5,0.125,0.125
170,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.375,0.75,0.375,0.25,0.25,0.25,0.5,0.5,0.375,0.25,0.25,0.25,0.25,0.125,0.625,0.125,0.125,0.375,0.125,0.125,0.375,0.0,0.25
171,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.75,0.375,0.625,0.375,0.125,0.375,0.375,0.625,0.625,0.25,0.375,0.375,0.375,0.125,0.125,0.5,0.0,0.0,0.5,0.0,0.125,0.25,0.125,0.375
172,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.75,0.25,0.625,0.375,0.0,0.375,0.25,0.5,0.5,0.125,0.5,0.5,0.25,0.25,0.25,0.375,0.125,0.125,0.5,0.125,0.0,0.125,0.0,0.375
173,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.375,0.5,0.25,0.125,0.375,0.25,0.375,0.375,0.25,0.625,0.5,0.375,0.125,0.25,0.5,0.0,0.0,0.375,0.125,0.125,0.125,0.125,0.25
174,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.5,0.375,0.375,0.125,0.25,0.375,0.125,0.5,0.375,0.125,0.625,0.375,0.375,0.0,0.25,0.375,0.125,0.125,0.375,0.25,0.25,0.25,0.125,0.375
175,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.5,0.375,0.25,0.0,0.125,0.25,0.25,0.625,0.5,0.0,0.75,0.5,0.5,0.125,0.25,0.25,0.25,0.0,0.5,0.125,0.125,0.125,0.25,0.25
176,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.25,0.25,0.0,0.0,0.25,0.375,0.5,0.5,0.125,0.625,0.375,0.375,0.25,0.25,0.125,0.25,0.125,0.375,0.25,0.0,0.125,0.125,0.375
177,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.75,0.375,0.375,0.125,0.125,0.375,0.25,0.5,0.375,0.0,0.75,0.25,0.5,0.125,0.375,0.0,0.25,0.125,0.25,0.375,0.125,0.25,0.125,0.375
178,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.75,0.25,0.375,0.0,0.25,0.25,0.375,0.5,0.375,0.0,0.625,0.125,0.625,0.125,0.375,0.125,0.125,0.25,0.125,0.25,0.25,0.375,0.0,0.25
179,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.75,0.25,0.25,0.125,0.25,0.125,0.5,0.5,0.25,0.0,0.75,0.0,0.5,0.25,0.5,0.25,0.25,0.375,0.125,0.125,0.375,0.25,0.125,0.125
180,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.375,0.125,0.25,0.25,0.25,0.5,0.375,0.125,0.0,0.75,0.125,0.625,0.375,0.375,0.125,0.25,0.5,0.125,0.25,0.375,0.25,0.25,0.0
181,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.375,0.125,0.25,0.375,0.375,0.375,0.25,0.25,0.125,0.625,0.0,0.5,0.25,0.25,0.25,0.125,0.5,0.125,0.125,0.375,0.375,0.125,0.125
182,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.625,0.25,0.0,0.125,0.375,0.375,0.5,0.375,0.25,0.0,0.5,0.125,0.375,0.125,0.125,0.25,0.125,0.375,0.0,0.0,0.5,0.5,0.0,0.25
183,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.375,0.0,0.25,0.5,0.25,0.625,0.5,0.375,0.125,0.375,0.25,0.5,0.25,0.0,0.375,0.25,0.25,0.125,0.125,0.625,0.625,0.125,0.125
184,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.125,0.125,0.375,0.125,0.625,0.5,0.5,0.25,0.5,0.125,0.5,0.125,0.125,0.25,0.25,0.125,0.25,0.0,0.5,0.75,0.25,0.125
185,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.125,0.0,0.25,0.0,0.625,0.5,0.375,0.25,0.375,0.25,0.375,0.0,0.125,0.125,0.125,0.25,0.375,0.125,0.5,0.75,0.125,0.25
186,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.625,0.0,0.0,0.125,0.125,0.625,0.5,0.375,0.125,0.5,0.375,0.5,0.125,0.0,0.0,0.25,0.125,0.25,0.0,0.375,0.625,0.0,0.375
187,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.75,0.625,0.125,0.125,0.0,0.0,0.5,0.375,0.5,0.25,0.5,0.375,0.625,0.0,0.125,0.125,0.125,0.25,0.125,0.125,0.25,0.5,0.125,0.5
188,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.5,0.0,0.0,0.125,0.125,0.375,0.25,0.375,0.125,0.625,0.25,0.625,0.125,0.25,0.25,0.0,0.125,0.25,0.25,0.125,0.625,0.25,0.5
189,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.375,0.125,0.0,0.25,0.125,0.375,0.125,0.375,0.125,0.5,0.125,0.5,0.25,0.125,0.375,0.125,0.0,0.25,0.375,0.25,0.625,0.375,0.375
190,1.0,1.0,1.0,1.0,0.875,1.0,0.625,0.75,0.25,0.25,0.125,0.375,0.0,0.5,0.0,0.5,0.0,0.375,0.25,0.375,0.375,0.0,0.25,0.0,0.125,0.125,0.25,0.125,0.625,0.25,0.25
191,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.75,0.375,0.375,0.125,0.5,0.125,0.375,0.125,0.625,0.125,0.25,0.125,0.25,0.25,0.125,0.25,0.125,0.25,0.0,0.125,0.25,0.75,0.125,0.125
192,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.625,0.25,0.375,0.0,0.625,0.0,0.5,0.125,0.5,0.0,0.375,0.0,0.375,0.375,0.125,0.125,0.0,0.125,0.125,0.25,0.375,0.75,0.0,0.25
193,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.625,0.375,0.25,0.125,0.5,0.125,0.375,0.25,0.375,0.125,0.5,0.125,0.25,0.5,0.125,0.0,0.125,0.125,0.25,0.125,0.25,0.625,0.125,0.125
194,1.0,1.0,1.0,1.0,0.75,1.0,0.625,0.75,0.25,0.25,0.25,0.375,0.0,0.375,0.125,0.5,0.25,0.5,0.25,0.125,0.625,0.25,0.125,0.0,0.0,0.125,0.0,0.125,0.625,0.0,0.0
195,1.0,1.0,1.0,1.0,0.75,1.0,0.625,0.75,0.375,0.25,0.125,0.25,0.125,0.5,0.0,0.625,0.25,0.5,0.125,0.0,0.5,0.25,0.25,0.125,0.0,0.0,0.125,0.0,0.5,0.125,0.125
196,1.0,1.0,1.0,1.0,0.875,1.0,0.5,0.625,0.375,0.25,0.25,0.125,0.125,0.5,0.125,0.5,0.125,0.625,0.25,0.125,0.5,0.125,0.375,0.0,0.0,0.125,0.25,0.125,0.375,0.25,0.0
197,1.0,1.0,1.0,1.0,0.875,1.0,0.625,0.625,0.375,0.125,0.375,0.125,0.125,0.375,0.25,0.625,0.0,0.625,0.125,0.25,0.375,0.25,0.5,0.125,0.125,0.125,0.25,0.0,0.5,0.125,0.125
198,1.0,1.0,1.0,1.0,0.875,1.0,0.625,0.625,0.375,0.25,0.375,0.25,0.0,0.375,0.375,0.5,0.125,0.75,0.125,0.25,0.375,0.25,0.5,0.0,0.25,0.0,0.375,0.125,0.625,0.25,0.125
199,1.0,1.0,1.0,1.0,0.875,1.0,0.625,0.75,0.25,0.25,0.5,0.125,0.0,0.25,0.25,0.5,0.0,0.625,0.25,0.125,0.25,0.125,0.375,0.125,0.375,0.125,0.25,0.0,0.5,0.375,0.0
200,1.0,1.0,1.0,1.0,0.875,1.0,0.625,0.75,0.25,0.125,0.625,0.25,0.125,0.375,0.375,0.625,0.125,0.75,0.375,0.25,0.375,0.0,0.25,0.0,0.25,0.0,0.375,0.125,0.5,0.25,0.125
201,1.0,1.0,1.0,1.0,0.875,0.875,0.625,0.75,0.25,0.125,0.5,0.375,0.0,0.5,0.5,0.5,0.0,0.625,0.375,0.25,0.25,0.125,0.375,0.125,0.375,0.125,0.375,0.0,0.625,0.125,0.0
202,1.0,1.0,1.0,1.0,0.875,0.875,0.625,0.625,0.125,0.0,0.5,0.5,0.125,0.5,0.375,0.625,0.125,0.625,0.25,0.375,0.125,0.25,0.25,0.25,0.25,0.125,0.25,0.0,0.625,0.0,0.0
203,1.0,1.0,1.0,1.0,0.875,0.875,0.625,0.5,0.25,0.125,0.375,0.375,0.25,0.375,0.25,0.75,0.0,0.625,0.125,0.5,0.125,0.125,0.125,0.375,0.125,0.25,0.25,0.125,0.5,0.125,0.125
204,1.0,1.0,1.0,1.0,0.875,0.875,0.625,0.5,0.125,0.25,0.375,0.25,0.125,0.375,0.375,0.625,0.125,0.5,0.125,0.375,0.0,0.0,0.0,0.25,0.0,0.375,0.375,0.0,0.5,0.0,0.25
205,1.0,1.0,1.0,1.0,0.875,0.875,0.625,0.375,0.25,0.125,0.25,0.25,0.0,0.25,0.25,0.625,0.0,0.625,0.0,0.25,0.125,0.125,0.0,0.125,0.125,0.375,0.375,0.125,0.375,0.125,0.375
206,1.0,1.0,1.0,1.0,0.875,0.875,0.625,0.25,0.375,0.25,0.25,0.25,0.125,0.375,0.375,0.5,0.125,0.75,0.0,0.25,0.0,0.25,0.125,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.5
207,1.0,1.0,1.0,1.0,0.875,0.875,0.5,0.375,0.5,0.25,0.125,0.125,0.0,0.5,0.5,0.5,0.0,0.75,0.0,0.125,0.125,0.125,0.0,0.25,0.375,0.625,0.125,0.125,0.375,0.375,0.375
208,1.0,1.0,1.0,1.0,0.875,0.875,0.5,0.5,0.5,0.25,0.25,0.25,0.125,0.375,0.625,0.375,0.125,0.875,0.125,0.0,0.25,0.0,0.125,0.375,0.5,0.625,0.0,0.0,0.25,0.5,0.25
209,1.0,1.0,1.0,1.0,0.875,0.875,0.625,0.625,0.375,0.25,0.375,0.125,0.0,0.375,0.5,0.25,0.0,0.75,0.0,0.125,0.375,0.125,0.25,0.5,0.625,0.5,0.125,0.125,0.125,0.375,0.125
210,1.0,1.0,1.0,1.0,1.0,0.875,0.5,0.625,0.25,0.25,0.375,0.0,0.0,0.25,0.625,0.25,0.125,0.875,0.125,0.125,0.25,0.125,0.375,0.5,0.5,0.625,0.0,0.25,0.25,0.25,0.0
211,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.125,0.25,0.25,0.125,0.125,0.125,0.5,0.125,0.0,0.875,0.0,0.125,0.125,0.0,0.5,0.625,0.625,0.625,0.125,0.125,0.375,0.125,0.125
212,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.125,0.25,0.375,0.25,0.125,0.25,0.375,0.25,0.125,0.875,0.125,0.0,0.0,0.125,0.375,0.625,0.5,0.625,0.25,0.25,0.25,0.0,0.25
213,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.125,0.375,0.25,0.25,0.0,0.375,0.375,0.25,0.125,1.0,0.0,0.125,0.0,0.0,0.25,0.75,0.625,0.75,0.375,0.375,0.125,0.125,0.375
214,1.0,1.0,1.0,1.0,1.0,0.875,0.5,0.625,0.0,0.25,0.375,0.375,0.125,0.25,0.25,0.125,0.25,0.875,0.125,0.25,0.125,0.125,0.25,0.625,0.5,0.625,0.5,0.375,0.0,0.25,0.375
215,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.0,0.375,0.375,0.25,0.0,0.125,0.25,0.0,0.125,0.875,0.0,0.125,0.0,0.0,0.375,0.5,0.625,0.5,0.625,0.25,0.125,0.125,0.5
216,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.5,0.125,0.5,0.25,0.375,0.0,0.25,0.125,0.125,0.25,0.75,0.125,0.25,0.0,0.125,0.5,0.625,0.5,0.375,0.75,0.375,0.25,0.25,0.5
217,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.25,0.5,0.375,0.25,0.125,0.25,0.0,0.125,0.125,0.625,0.25,0.125,0.125,0.25,0.625,0.625,0.375,0.375,0.875,0.25,0.125,0.125,0.375
